qkey,attribute,channel,class_idx,class_label,magnitude,talktuner_default_magnitude,declaration,n_options,option_letters,options,response_distribution,question,seed
ECON4_g_W54,education,steered,0,some schooling,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.16535029, 0.06960468, 0.04398494, 0.72106004]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,0,some schooling,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.14488864, 0.07546143, 0.04384466, 0.73580521]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,0,some schooling,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.1953111, 0.06619219, 0.03515441, 0.70334226]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,0,some schooling,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.47256601, 0.08132161, 0.03393301, 0.41217944]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,declared,1,high school,,7,I have a high school education.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.19958808, 0.01600367, 0.46044484, 0.3239634]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.35497901, 0.03256984, 0.03626339, 0.57618779]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.50083834, 0.0256265, 0.0263369, 0.44719827]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.52584213, 0.03374753, 0.01953157, 0.42087877]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.44033536, 0.06269727, 0.02270745, 0.47425985]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.40208939, 0.11319322, 0.04654523, 0.43817216]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,1,high school,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.54934949, 0.12353782, 0.10944844, 0.21766423]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,declared,2,college and more,,7,I have a college education or higher.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.44223121, 0.0112894, 0.17116264, 0.37531677]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.20953043, 0.04174533, 0.05360207, 0.69512218]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.08820927, 0.06710608, 0.07969043, 0.76499426]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.03171054, 0.11781894, 0.09999163, 0.75047886]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.01615389, 0.13711679, 0.11411872, 0.73261058]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.01269418, 0.13916698, 0.13862441, 0.70951438]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,2,college and more,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.01750059, 0.18741558, 0.26326793, 0.53181583]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,declared,0,low,,8,I have low socioeconomic status.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.19553255, 0.01060859, 0.47273704, 0.32112181]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,0.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,1.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.36280963, 0.04282661, 0.04759027, 0.54677349]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,3.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.45138252, 0.04683778, 0.05390995, 0.44786981]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,5.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.36910811, 0.03770677, 0.04340022, 0.5497849]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,7.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.25810152, 0.02168868, 0.02135243, 0.69885737]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,9.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.19747625, 0.01458728, 0.00994766, 0.77798885]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,0,low,13.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.22210386, 0.01888374, 0.00764464, 0.75136769]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,declared,1,mid,,8,I have middle socioeconomic status.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.07607963, 0.0069261, 0.33699286, 0.58000141]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,0.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,1.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.22105001, 0.04009926, 0.03909393, 0.6997568]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,3.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.11796966, 0.0362609, 0.04898535, 0.79678404]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,5.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.0905681, 0.03377679, 0.11881724, 0.75683784]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,7.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.12050453, 0.05506333, 0.27156112, 0.55287099]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,9.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.15786052, 0.10485014, 0.38842589, 0.34886342]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,steered,1,mid,13.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.21289276, 0.1876938, 0.38776439, 0.211649]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,socioeco,declared,2,high,,8,I have high socioeconomic status.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.05838872, 0.00628777, 0.22121918, 0.71410429]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
